id,naslov,leto,leto-zacetek,leto-konec,zasluzek,glasovi,dolzina,metascore,oznaka,opis,ocena,igralci,zanri
114709,Svet igrač,1995,1995,1995,191796233,932752,81,95,,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.,8.3,"[{'id': 158, 'ime': 'Tom Hanks'}, {'id': 741, 'ime': 'Tim Allen'}, {'id': 725543, 'ime': 'Don Rickles'}, {'id': 1815, 'ime': 'Jim Varney'}]","['Animation', 'Adventure', 'Comedy']"
4574334,Stranger Things,2016–,2016,2022,,927265,51,,,"When a young boy disappears, his mother, a police chief and his friends must confront terrifying supernatural forces in order to get him back.",8.7,"[{'id': 5611121, 'ime': 'Millie Bobby Brown'}, {'id': 6016511, 'ime': 'Finn Wolfhard'}, {'id': 213, 'ime': 'Winona Ryder'}, {'id': 1092086, 'ime': 'David Harbour'}]","['Drama', 'Fantasy', 'Horror']"
82971,Lov za izgubljenim zakladom,1981,1981,1981,248159971,921681,115,85,PG,"In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before Adolf Hitler's Nazis can obtain its awesome powers.",8.4,"[{'id': 148, 'ime': 'Harrison Ford'}, {'id': 261, 'ime': 'Karen Allen'}, {'id': 293550, 'ime': 'Paul Freeman'}, {'id': 722636, 'ime': 'John Rhys-Davies'}]","['Action', 'Adventure']"
2267998,Ni je več,2014,2014,2014,167767189,916496,149,79,R,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",8.1,"[{'id': 255, 'ime': 'Ben Affleck'}, {'id': 683253, 'ime': 'Rosamund Pike'}, {'id': 439, 'ime': 'Neil Patrick Harris'}, {'id': 1347153, 'ime': 'Tyler Perry'}]","['Drama', 'Mystery', 'Thriller']"
107290,Jurski park,1993,1993,1993,402453882,915338,127,68,PG-13,A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,8.1,"[{'id': 554, 'ime': 'Sam Neill'}, {'id': 368, 'ime': 'Laura Dern'}, {'id': 156, 'ime': 'Jeff Goldblum'}, {'id': 277, 'ime': 'Richard Attenborough'}]","['Action', 'Adventure', 'Sci-Fi']"
1520211,Zivi mrtveci,2010–2022,2010,2022,,910757,44,,,Sheriff Deputy Rick Grimes wakes up from a coma to learn the world is in ruins and must lead a group of survivors to stay alive.,8.2,"[{'id': 511088, 'ime': 'Andrew Lincoln'}, {'id': 5342, 'ime': 'Norman Reedus'}, {'id': 564350, 'ime': 'Melissa McBride'}, {'id': 1659348, 'ime': 'Lauren Cohan'}]","['Drama', 'Horror', 'Thriller']"
108778,Prijatelji,1994–2004,1994,2004,,909144,22,,,Follows the personal and professional lives of six twenty to thirty-something-year-old friends living in Manhattan.,8.8,"[{'id': 98, 'ime': 'Jennifer Aniston'}, {'id': 1073, 'ime': 'Courteney Cox'}, {'id': 1435, 'ime': 'Lisa Kudrow'}, {'id': 1455, 'ime': 'Matt LeBlanc'}]","['Comedy', 'Romance']"
477348,Ni prostora za starce,2007,2007,2007,74283625,907926,122,91,R,Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,8.1,"[{'id': 169, 'ime': 'Tommy Lee Jones'}, {'id': 849, 'ime': 'Javier Bardem'}, {'id': 982, 'ime': 'Josh Brolin'}, {'id': 437, 'ime': 'Woody Harrelson'}]","['Crime', 'Drama', 'Thriller']"
119217,Dobri Will Hunting,1997,1997,1997,138433435,907089,126,70,R,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.",8.3,"[{'id': 245, 'ime': 'Robin Williams'}, {'id': 354, 'ime': 'Matt Damon'}, {'id': 255, 'ime': 'Ben Affleck'}, {'id': 1745, 'ime': 'Stellan Skarsgård'}]","['Drama', 'Romance']"
264464,"Ujemi me, če me moreš",2002,2002,2002,164615351,895664,141,75,PG-13,"Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",8.1,"[{'id': 138, 'ime': 'Leonardo DiCaprio'}, {'id': 158, 'ime': 'Tom Hanks'}, {'id': 686, 'ime': 'Christopher Walken'}, {'id': 640, 'ime': 'Martin Sheen'}]","['Biography', 'Crime', 'Drama']"
2488496,Vojna zvezd: Sila se prebuja,2015,2015,2015,936662225,889048,138,80,PG-13,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.",7.8,"[{'id': 5397459, 'ime': 'Daisy Ridley'}, {'id': 3915784, 'ime': 'John Boyega'}, {'id': 1209966, 'ime': 'Oscar Isaac'}, {'id': 1727304, 'ime': 'Domhnall Gleeson'}]","['Action', 'Adventure', 'Sci-Fi']"
268978,Čudoviti um,2001,2001,2001,170742341,886200,135,72,PG-13,"After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.",8.2,"[{'id': 128, 'ime': 'Russell Crowe'}, {'id': 438, 'ime': 'Ed Harris'}, {'id': 124, 'ime': 'Jennifer Connelly'}, {'id': 1626, 'ime': 'Christopher Plummer'}]","['Biography', 'Drama']"
1392170,Igre lakote: Arena smrti,2012,2012,2012,408010692,877153,142,68,PG-13,Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,7.2,"[{'id': 2225369, 'ime': 'Jennifer Lawrence'}, {'id': 1242688, 'ime': 'Josh Hutcherson'}, {'id': 2955013, 'ime': 'Liam Hemsworth'}, {'id': 1804, 'ime': 'Stanley Tucci'}]","['Action', 'Adventure', 'Sci-Fi']"
1475582,Sherlock,2010–2017,2010,2017,,857374,88,,,A modern update finds the famous sleuth and his doctor partner solving crime in 21st century London.,9.1,"[{'id': 1212722, 'ime': 'Benedict Cumberbatch'}, {'id': 293509, 'ime': 'Martin Freeman'}, {'id': 835939, 'ime': 'Una Stubbs'}, {'id': 1291, 'ime': 'Rupert Graves'}]","['Crime', 'Drama', 'Mystery']"
198781,Pošasti iz omare,2001,2001,2001,289916256,855957,92,79,G,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.",8.1,"[{'id': 345, 'ime': 'Billy Crystal'}, {'id': 422, 'ime': 'John Goodman'}, {'id': 316701, 'ime': 'Mary Gibbs'}, {'id': 114, 'ime': 'Steve Buscemi'}]","['Animation', 'Adventure', 'Comedy']"
78748,Osmi potnik,1979,1979,1979,78900000,829395,117,89,R,"After a space merchant vessel receives an unknown transmission as a distress call, one of the crew is attacked by a mysterious life form and they soon realize that its life cycle has merely begun.",8.4,"[{'id': 244, 'ime': 'Sigourney Weaver'}, {'id': 643, 'ime': 'Tom Skerritt'}, {'id': 457, 'ime': 'John Hurt'}, {'id': 1021, 'ime': 'Veronica Cartwright'}]","['Horror', 'Sci-Fi']"
95016,Umri pokončno,1988,1988,1988,83008852,825081,132,72,,An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,8.2,"[{'id': 246, 'ime': 'Bruce Willis'}, {'id': 614, 'ime': 'Alan Rickman'}, {'id': 889, 'ime': 'Bonnie Bedelia'}, {'id': 1817, 'ime': 'Reginald VelJohnson'}]","['Action', 'Thriller']"
88247,Terminator,1984,1984,1984,38400000,823837,107,84,,"A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine, sent from the same year, which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation.",8.0,"[{'id': 216, 'ime': 'Arnold Schwarzenegger'}, {'id': 157, 'ime': 'Linda Hamilton'}, {'id': 299, 'ime': 'Michael Biehn'}, {'id': 934902, 'ime': 'Paul Winfield'}]","['Action', 'Sci-Fi']"
1010048,Revni milijonar,2008,2008,2008,141319928,820602,120,84,R,"A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",8.0,"[{'id': 2353862, 'ime': 'Dev Patel'}, {'id': 2951768, 'ime': 'Freida Pinto'}, {'id': 795661, 'ime': 'Saurabh Shukla'}, {'id': 438463, 'ime': 'Anil Kapoor'}]","['Drama', 'Romance']"
208092,Pljuni in jo stisni,2000,2000,2000,30328156,816189,104,55,R,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",8.3,"[{'id': 5458, 'ime': 'Jason Statham'}, {'id': 93, 'ime': 'Brad Pitt'}, {'id': 334318, 'ime': 'Stephen Graham'}, {'id': 5068, 'ime': 'Vinnie Jones'}]","['Comedy', 'Crime']"
1201607,Harry Potter in Svetinje smrti - 2. del,2011,2011,2011,381011219,808872,130,85,PG-13,"Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.",8.1,"[{'id': 705356, 'ime': 'Daniel Radcliffe'}, {'id': 914612, 'ime': 'Emma Watson'}, {'id': 342488, 'ime': 'Rupert Grint'}, {'id': 2091, 'ime': 'Michael Gambon'}]","['Adventure', 'Fantasy', 'Mystery']"
1675434,Prijatelja,2011,2011,2011,13182281,802649,112,57,R,"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.",8.5,"[{'id': 167388, 'ime': 'François Cluzet'}, {'id': 1082477, 'ime': 'Omar Sy'}, {'id': 494504, 'ime': 'Anne Le Ny'}, {'id': 1109153, 'ime': 'Audrey Fleurot'}]","['Biography', 'Comedy', 'Drama']"
3659388,Marsovec,2015,2015,2015,228433663,801398,144,80,PG-13,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",8.0,"[{'id': 354, 'ime': 'Matt Damon'}, {'id': 1567113, 'ime': 'Jessica Chastain'}, {'id': 1325419, 'ime': 'Kristen Wiig'}, {'id': 544718, 'ime': 'Kate Mara'}]","['Adventure', 'Drama', 'Sci-Fi']"
180093,Rekvijem za sanje,2000,2000,2000,3635482,799839,102,68,R,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,8.3,"[{'id': 995, 'ime': 'Ellen Burstyn'}, {'id': 1467, 'ime': 'Jared Leto'}, {'id': 124, 'ime': 'Jennifer Connelly'}, {'id': 5541, 'ime': 'Marlon Wayans'}]",['Drama']
2395427,Maščevalci: Ultronova doba,2015,2015,2015,459005868,797671,141,66,PG-13,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",7.3,"[{'id': 375, 'ime': 'Robert Downey Jr.'}, {'id': 262635, 'ime': 'Chris Evans'}, {'id': 749263, 'ime': 'Mark Ruffalo'}, {'id': 1165110, 'ime': 'Chris Hemsworth'}]","['Action', 'Adventure', 'Sci-Fi']"
1300854,Iron Man Three,2013,2013,2013,409013994,796408,130,62,PG-13,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",7.1,"[{'id': 375, 'ime': 'Robert Downey Jr.'}, {'id': 1602, 'ime': 'Guy Pearce'}, {'id': 569, 'ime': 'Gwyneth Paltrow'}, {'id': 332, 'ime': 'Don Cheadle'}]","['Action', 'Adventure', 'Sci-Fi']"
1454468,Gravitacija,2013,2013,2013,274092705,795235,91,96,PG-13,Two astronauts work together to survive after an accident leaves them stranded in space.,7.7,"[{'id': 113, 'ime': 'Sandra Bullock'}, {'id': 123, 'ime': 'George Clooney'}, {'id': 438, 'ime': 'Ed Harris'}, {'id': 1241511, 'ime': 'Orto Ignatiussen'}]","['Action', 'Drama', 'Sci-Fi']"
435761,Svet igrač 3,2010,2010,2010,415004880,790517,103,92,,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",8.2,"[{'id': 158, 'ime': 'Tom Hanks'}, {'id': 741, 'ime': 'Tim Allen'}, {'id': 349, 'ime': 'Joan Cusack'}, {'id': 885, 'ime': 'Ned Beatty'}]","['Animation', 'Adventure', 'Comedy']"
66921,Peklenska pomaranča,1971,1971,1971,6207725,790213,136,77,,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",8.3,"[{'id': 532, 'ime': 'Malcolm McDowell'}, {'id': 535861, 'ime': 'Patrick Magee'}, {'id': 60988, 'ime': 'Michael Bates'}, {'id': 165049, 'ime': 'Warren Clarke'}]","['Crime', 'Drama', 'Sci-Fi']"
800369,Thor,2011,2011,2011,181030624,789041,115,57,PG-13,"The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.",7.0,"[{'id': 1165110, 'ime': 'Chris Hemsworth'}, {'id': 164, 'ime': 'Anthony Hopkins'}, {'id': 204, 'ime': 'Natalie Portman'}, {'id': 1089991, 'ime': 'Tom Hiddleston'}]","['Action', 'Adventure', 'Fantasy']"
458339,Prvi mascevalec: Stotnik Amerika,2011,2011,2011,176654505,788259,124,66,PG-13,"Steve Rogers, a rejected military soldier, transforms into Captain America after taking a dose of a ""Super-Soldier serum"". But being Captain America comes at a price as he attempts to take down a war monger and a terrorist organization.",6.9,"[{'id': 262635, 'ime': 'Chris Evans'}, {'id': 915989, 'ime': 'Hugo Weaving'}, {'id': 168, 'ime': 'Samuel L. Jackson'}, {'id': 2017943, 'ime': 'Hayley Atwell'}]","['Action', 'Adventure', 'Sci-Fi']"
903624,Hobit: Nepricakovano potovanje,2012,2012,2012,303003568,784344,169,58,PG-13,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.",7.8,"[{'id': 293509, 'ime': 'Martin Freeman'}, {'id': 5212, 'ime': 'Ian McKellen'}, {'id': 35514, 'ime': 'Richard Armitage'}, {'id': 785227, 'ime': 'Andy Serkis'}]","['Adventure', 'Fantasy']"
86250,Brazgotinec,1983,1983,1983,45598982,783970,170,65,,"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.",8.3,"[{'id': 199, 'ime': 'Al Pacino'}, {'id': 201, 'ime': 'Michelle Pfeiffer'}, {'id': 874, 'ime': 'Steven Bauer'}, {'id': 1512, 'ime': 'Mary Elizabeth Mastrantonio'}]","['Crime', 'Drama']"
1843866,Stotnik Amerika: Zimski vojak,2014,2014,2014,259766572,783485,136,70,PG-13,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.",7.7,"[{'id': 262635, 'ime': 'Chris Evans'}, {'id': 168, 'ime': 'Samuel L. Jackson'}, {'id': 424060, 'ime': 'Scarlett Johansson'}, {'id': 602, 'ime': 'Robert Redford'}]","['Action', 'Adventure', 'Sci-Fi']"
253474,Pianist,2002,2002,2002,32572577,776596,150,85,R,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,8.5,"[{'id': 4778, 'ime': 'Adrien Brody'}, {'id': 470981, 'ime': 'Thomas Kretschmann'}, {'id': 277975, 'ime': 'Frank Finlay'}, {'id': 288976, 'ime': 'Emilia Fox'}]","['Biography', 'Drama', 'Music']"
2582802,Ritem norosti,2014,2014,2014,13092000,771075,106,88,R,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,8.5,"[{'id': 1886602, 'ime': 'Miles Teller'}, {'id': 799777, 'ime': 'J.K. Simmons'}, {'id': 2552034, 'ime': 'Melissa Benoist'}, {'id': 1663, 'ime': 'Paul Reiser'}]","['Drama', 'Music']"
118715,Veliki Lebowski,1998,1998,1998,17498804,770387,117,71,R,"Ultimate L.A. slacker Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for a rug ruined by debt collectors, enlisting his bowling buddies for help while trying to find the millionaire's missing wife.",8.1,"[{'id': 313, 'ime': 'Jeff Bridges'}, {'id': 422, 'ime': 'John Goodman'}, {'id': 194, 'ime': 'Julianne Moore'}, {'id': 114, 'ime': 'Steve Buscemi'}]","['Comedy', 'Crime', 'Sport']"
246578,Donnie Darko,2001,2001,2001,1480006,767817,113,88,R,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.",8.0,"[{'id': 350453, 'ime': 'Jake Gyllenhaal'}, {'id': 540441, 'ime': 'Jena Malone'}, {'id': 1521, 'ime': 'Mary McDonnell'}, {'id': 651660, 'ime': 'Holmes Osborne'}]","['Drama', 'Mystery', 'Sci-Fi']"
75314,Taksist,1976,1976,1976,28262574,767155,114,94,,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.",8.2,"[{'id': 134, 'ime': 'Robert De Niro'}, {'id': 149, 'ime': 'Jodie Foster'}, {'id': 1732, 'ime': 'Cybill Shepherd'}, {'id': 983, 'ime': 'Albert Brooks'}]","['Crime', 'Drama']"
1228705,Iron Man 2,2010,2010,2010,312433331,763635,124,57,PG-13,"With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.",7.0,"[{'id': 375, 'ime': 'Robert Downey Jr.'}, {'id': 620, 'ime': 'Mickey Rourke'}, {'id': 569, 'ime': 'Gwyneth Paltrow'}, {'id': 332, 'ime': 'Don Cheadle'}]","['Action', 'Adventure', 'Sci-Fi']"
416449,300,2006,2006,2006,210614939,760408,117,52,R,King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,7.6,"[{'id': 124930, 'ime': 'Gerard Butler'}, {'id': 372176, 'ime': 'Lena Headey'}, {'id': 920992, 'ime': 'David Wenham'}, {'id': 922035, 'ime': 'Dominic West'}]","['Action', 'Drama']"
120915,Vojna zvezd: Epizoda I - Grozeca prikazen,1999,1999,1999,474544677,759894,136,51,PG,"Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to claim their original glory.",6.5,"[{'id': 191, 'ime': 'Ewan McGregor'}, {'id': 553, 'ime': 'Liam Neeson'}, {'id': 204, 'ime': 'Natalie Portman'}, {'id': 5157, 'ime': 'Jake Lloyd'}]","['Action', 'Adventure', 'Fantasy']"
898266,Veliki pokovci,2007–2019,2007,2019,,756756,22,,,A woman who moves into an apartment across the hall from two brilliant but socially awkward physicists shows them how little they know about life outside of the laboratory.,8.1,"[{'id': 301959, 'ime': 'Johnny Galecki'}, {'id': 1433588, 'ime': 'Jim Parsons'}, {'id': 192505, 'ime': 'Kaley Cuoco'}, {'id': 374865, 'ime': 'Simon Helberg'}]","['Comedy', 'Romance']"
2278388,Grand Budapest hotel,2014,2014,2014,59100318,751812,99,88,R,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",8.1,"[{'id': 146, 'ime': 'Ralph Fiennes'}, {'id': 719, 'ime': 'F. Murray Abraham'}, {'id': 23832, 'ime': 'Mathieu Amalric'}, {'id': 4778, 'ime': 'Adrien Brody'}]","['Adventure', 'Comedy', 'Crime']"
