film,oseba,vloga,mesto
1190689,776584,I,3
1190689,1047883,I,4
1191111,1140926,I,1
1191111,209289,I,2
1191111,3026521,I,3
1191111,2728054,I,4
1193138,123,I,1
1193138,267812,I,2
1193138,447695,I,3
1193138,867,I,4
1193516,2201881,I,1
1193516,2943188,I,2
1193516,959889,I,3
1193516,2900622,I,4
1193631,1801800,I,1
1193631,2463696,I,2
1193631,1782560,I,3
1193631,1351987,I,4
1194173,719637,I,1
1194173,1838,I,2
1194173,1570,I,3
1194173,1277,I,4
1194238,309945,I,1
1194238,399424,I,2
1194238,888468,I,3
1194238,914234,I,4
1194263,380,I,1
1194263,195,I,2
1194263,651,I,3
1194263,85407,I,4
1195478,781981,I,1
1195478,1289434,I,2
1195478,695435,I,3
1195478,1555340,I,4
1196946,48932,I,1
1196946,677,I,2
1196946,1085727,I,3
1196946,1466859,I,4
1196956,179479,I,1
1196956,3789989,I,2
1196956,910278,I,3
1196956,538,I,4
1197624,124930,I,1
1197624,4937,I,2
1197624,4753,I,3
1197624,538,I,4
1198101,4335,I,1
1198101,605224,I,2
1198101,114344,I,3
1198101,2144007,I,4
1198138,461498,I,1
1198138,252961,I,2
1198138,5123,I,3
1198138,5278,I,4
1198156,5476,I,1
1198156,2536,I,2
1198156,241049,I,3
1198156,3715867,I,4
1199099,457,I,1
1199099,2959880,I,2
1199099,3010926,I,3
1199099,934014,I,4
1201167,1191,I,1
1201167,736622,I,2
1201167,5182,I,3
1201167,51509,I,4
1201607,705356,I,1
1201607,914612,I,2
1201607,342488,I,3
1201607,2091,I,4
1204340,611932,I,1
1204340,482311,I,2
1204340,4736095,I,3
1204340,5153144,I,4
1204342,10736,I,1
1204342,781981,I,2
1204342,177933,I,3
1204342,429069,I,4
1204975,134,I,1
1204975,140,I,2
1204975,151,I,3
1204975,177,I,4
1204977,4972453,I,1
1204977,4519628,I,2
1204977,2973326,I,3
1204977,5291376,I,4
1205489,142,I,1
1205489,3057402,I,2
1205489,1542291,I,3
1205489,3115704,I,4
1205537,1517976,I,1
1205537,126,I,2
1205537,461136,I,3
1205537,110,I,4
1206543,288,I,1
1206543,729,I,2
1206543,757855,I,3
1206543,437,I,4
1206885,230,I,1
1206885,891895,I,2
1206885,673824,I,3
1206885,56770,I,4
1210166,93,I,1
1210166,705,I,2
1210166,1706767,I,3
1210166,450,I,4
1211837,1212722,I,1
1211837,252230,I,2
1211837,1046097,I,3
1211837,938950,I,4
1212419,354,I,1
1212419,208426,I,2
1212419,397171,I,3
1212419,627245,I,4
1212428,402271,I,1
1212428,1500155,I,2
1212428,1092227,I,3
1212428,4043618,I,4
1212436,182,I,1
1212436,1533927,I,2
1212436,1143861,I,3
1212436,647638,I,4
1213641,331516,I,1
1213641,2946516,I,2
1213641,164809,I,3
1213641,151419,I,4
1213644,1182,I,1
1213644,591373,I,2
1213644,1440402,I,3
1213644,1782667,I,4
1213663,670408,I,1
1213663,296545,I,2
1213663,293509,I,3
1213663,683253,I,4
1214085,1154161,I,1
1214085,2978008,I,2
1214085,3670870,I,3
1214085,1931870,I,4
1216475,5562,I,1
1216475,1249256,I,2
1216475,323,I,3
1216475,607865,I,4
1216487,636426,I,1
1216487,638824,I,2
1216487,256890,I,3
1216487,27800,I,4
1216492,10736,I,1
1216492,328828,I,2
1216492,4395,I,3
1216492,1475,I,4
1217209,531808,I,1
1217209,175262,I,2
1217209,668,I,3
1217209,910278,I,4
1217613,1173,I,1
1217613,735442,I,2
1217613,5256,I,3
1217613,1913125,I,4
1219024,277213,I,1
1219024,1065664,I,2
1219024,838360,I,3
1219024,5030,I,4
1219289,177896,I,1
1219289,295484,I,2
1219289,180411,I,3
1219289,134,I,4
1219342,836343,I,1
1219342,915989,I,2
1219342,920992,I,3
1219342,1120593,I,4
1219827,424060,I,1
1219827,1561982,I,2
1219827,1429,I,3
1219827,300,I,4
1220198,170,I,1
1220198,480,I,2
1220198,1599,I,3
1220198,434444,I,4
1220617,3020713,I,1
1220617,118617,I,2
1220617,3002919,I,3
1220617,3022504,I,4
1220634,170,I,1
1220634,5123,I,2
1220634,589505,I,3
1220634,167649,I,4
1220888,206,I,1
1220888,267812,I,2
1220888,1001,I,3
1220888,339460,I,4
1226229,1706767,I,1
1226229,1258970,I,2
1226229,5253,I,3
1226229,126284,I,4
1226273,154,I,1
1226273,935653,I,2
1226273,396812,I,3
1226273,636942,I,4
1226681,565569,I,1
1226681,396515,I,2
1226681,2468050,I,3
1226681,19528,I,4
1226753,545,I,1
1226753,941777,I,2
1226753,929489,I,3
1226753,1354,I,4
1226774,390903,I,1
1226774,134922,I,2
1226774,1254,I,3
1226774,2227000,I,4
1228705,375,I,1
1228705,620,I,2
1228705,569,I,3
1228705,332,I,4
1228987,2240346,I,1
1228987,1631269,I,2
1228987,420955,I,3
1228987,120648,I,4
1229238,129,I,1
1229238,719637,I,2
1229238,670408,I,3
1229238,1745736,I,4
1229340,2071,I,1
1229340,775,I,2
1229340,748620,I,3
1229340,136797,I,4
1229822,1985859,I,1
1229822,1055413,I,2
1229822,68260,I,3
1229822,254332,I,4
1230385,1978402,I,1
1230385,2412823,I,2
1230385,1443295,I,3
1230385,2713055,I,4
1230414,658,I,1
1230414,188,I,2
1230414,285,I,3
1230414,1024677,I,4
1231460,266422,I,1
1231460,1437310,I,2
1231460,383492,I,3
1231460,1506981,I,4
1231583,375,I,1
1231583,302108,I,2
1231583,1157358,I,3
1231583,4937,I,4
1231586,837177,I,1
1231586,4753,I,2
1231586,479527,I,3
1231586,1128572,I,4
1231587,131,I,1
1231587,1117791,I,2
1231587,732497,I,3
1231587,241173,I,4
1232200,1191,I,1
1232200,1676221,I,2
1232200,1015262,I,3
1232200,215,I,4
1232320,144187,I,1
1232320,330913,I,2
1232320,1204778,I,3
1232320,1248373,I,4
1232783,263759,I,1
1232783,932454,I,2
1232783,402,I,3
1232783,3338979,I,4
1232829,1706767,I,1
1232829,1475594,I,2
1232829,1084,I,3
1232829,488953,I,4
1233227,68551,I,1
1233227,541908,I,2
1233227,1679,I,3
1233227,751018,I,4
1234548,191,I,1
1234548,123,I,2
1234548,228,I,3
1234548,313,I,4
1234719,1165110,I,1
1234719,1456970,I,2
1234719,1242688,I,3
1234719,669681,I,4
1235099,619,I,1
1235099,5559,I,2
1235099,385639,I,3
1235099,2834669,I,4
1235166,2588665,I,1
1235166,34390,I,2
1235166,1513288,I,3
1235166,3024530,I,4
1235522,242,I,1
1235522,128,I,2
1235522,1876,I,3
1235522,942482,I,4
1235547,364280,I,1
1235547,5577,I,2
1235547,1627969,I,3
1235547,805587,I,4
1236246,7968341,I,1
1236246,4555391,I,2
1236246,4722966,I,3
1236246,2821733,I,4
1238291,553,I,1
1238291,626362,I,2
1238291,1671512,I,3
1238291,3029799,I,4
1240982,1144419,I,1
1240982,204,I,2
1240982,290556,I,3
1240982,1727356,I,4
1241317,1822659,I,1
1241317,3147751,I,2
1241317,4960279,I,3
1241317,924154,I,4
1242422,869088,I,1
1242422,2975962,I,2
1242422,720277,I,3
1242422,608210,I,4
1242432,1713632,I,1
1242432,105226,I,2
1242432,397110,I,3
1242432,291881,I,4
1242460,842770,I,1
1242460,604,I,2
1242460,3009232,I,3
1242460,3838127,I,4
1243974,177896,I,1
1243974,1046097,I,2
1243974,1297015,I,3
1243974,285,I,4
1245112,3536229,I,1
1245112,892299,I,2
1245112,971334,I,3
1245112,143032,I,4
1245492,290556,I,1
1245492,1706767,I,2
1245492,736622,I,3
1245492,59431,I,4
1245526,246,I,1
1245526,545,I,2
1245526,151,I,3
1245526,571,I,4
1250777,1093951,I,1
1250777,115,I,2
1250777,1631269,I,3
1250777,113595,I,4
1253863,822982,I,1
1253863,1200692,I,2
1253863,372176,I,3
1253863,558548,I,4
1253864,147147,I,1
1253864,620,I,2
1253864,457,I,3
1253864,1151,I,4
1255913,5403,I,1
1255913,302108,I,2
1255913,1101,I,3
1255913,122688,I,4
1255953,44073,I,1
1255953,246386,I,2
1255953,309945,I,3
1255953,1323233,I,4
1258197,3065862,I,1
1258197,2110418,I,2
1258197,1812523,I,3
1258197,1125878,I,4
1259521,1393354,I,1
1259521,1165110,I,2
1259521,404307,I,3
1259521,469823,I,4
1259528,124930,I,1
1259528,1032567,I,2
1259528,6578009,I,3
1259528,1265067,I,4
1259571,829576,I,1
1259571,1500155,I,2
1259571,1210124,I,3
1259571,419363,I,4
1261945,572,I,1
1261945,326,I,2
1261945,4862,I,3
1261945,633223,I,4
1262416,117,I,1
1262416,1073,I,2
1262416,274,I,3
1262416,1423955,I,4
1263670,313,I,1
1263670,350454,I,2
1263670,268199,I,3
1263670,443856,I,4
1263750,25745,I,1
1263750,1388067,I,2
1263750,516272,I,3
1263750,632385,I,4
1264904,3569849,I,1
1264904,2092373,I,2
1264904,3569636,I,3
1264904,3559027,I,4
1267297,425005,I,1
1267297,457,I,2
1267297,574534,I,3
1267297,1212,I,4
1268799,671980,I,1
1268799,158626,I,2
1268799,439,I,3
1268799,652663,I,4
1270797,362766,I,1
1270797,931329,I,2
1270797,1981893,I,3
1270797,2020278,I,4
1270798,564215,I,1
1270798,1055413,I,2
1270798,2225369,I,3
1270798,102,I,4
1270835,364583,I,1
1270835,387987,I,2
1270835,865302,I,3
1270835,791487,I,4
1272878,243,I,1
1272878,242,I,2
1272878,1745736,I,3
1272878,200,I,4
1275863,451307,I,1
1275863,2138653,I,2
1275863,438501,I,3
1275863,451391,I,4
1276104,330687,I,1
1276104,246,I,2
1276104,1289434,I,3
1276104,200452,I,4
1277737,13037,I,1
1277737,1029,I,2
1277737,2236560,I,3
1277737,1041023,I,4
1277953,1774,I,1
1277953,586,I,2
1277953,1674,I,3
1277953,1710,I,4
1278340,1355643,I,1
1278340,2297067,I,2
1278340,803928,I,3
1278340,388473,I,4
1279024,1069584,I,1
1279024,1855014,I,2
1279024,394679,I,3
1279024,1203697,I,4
1279935,136797,I,1
1279935,275486,I,2
1279935,242,I,3
1279935,378245,I,4
1280558,451600,I,1
1280558,787462,I,2
1280558,768297,I,3
1280558,1670244,I,4
1282140,1297015,I,1
1282140,4789,I,2
1282140,46112,I,3
1282140,126004,I,4
1284575,139,I,1
1284575,781981,I,2
1284575,5493,I,3
1284575,700577,I,4
1285009,376716,I,1
1285009,376540,I,2
1285009,1933128,I,3
1285009,5730649,I,4
1285016,251986,I,1
1285016,1940449,I,2
1285016,5493,I,3
1285016,1913734,I,4
1285241,451321,I,1
1285241,525518,I,2
1285241,700875,I,3
1285241,1231899,I,4
1286039,1015,I,1
1286039,274371,I,2
1286039,1668284,I,3
1286039,1137028,I,4
1286677,1754321,I,1
1286677,1833525,I,2
1286677,959872,I,3
1286677,2700631,I,4
1288403,185,I,1
1288403,241,I,2
1288403,1844999,I,3
1288403,3046541,I,4
1288558,3994408,I,1
1288558,2057036,I,2
1288558,1140300,I,3
1288558,1086384,I,4
1289406,323,I,1
1289406,607865,I,2
1289406,103195,I,3
1289406,187224,I,4
1291150,1083271,I,1
1291150,4715,I,2
1291150,1209,I,3
1291150,279720,I,4
1291584,362766,I,1
1291584,560,I,2
1291584,249291,I,3
1291584,607185,I,4
1292566,424848,I,1
1292566,2313103,I,2
1292566,5182,I,3
1292566,1555340,I,4
1293847,4874,I,1
1293847,947447,I,2
1293847,2138653,I,3
1293847,6806246,I,4
1294226,1415323,I,1
1294226,2955013,I,2
1294226,1427,I,3
1294226,1544100,I,4
1294970,245,I,1
1294970,5109,I,2
1294970,227759,I,3
1294970,502425,I,4
1296898,1377375,I,1
1296898,836432,I,2
1296898,420955,I,3
1296898,1100,I,4
1297919,5458,I,1
1297919,175916,I,2
1297919,318821,I,3
1297919,1534698,I,4
1298644,4266,I,1
1298644,2313103,I,2
1298644,5189784,I,3
1298644,625789,I,4
1298649,1774,I,1
1298649,681,I,2
1298649,1706767,I,3
1298649,1082,I,4
1298650,136,I,1
1298650,4851,I,2
1298650,574534,I,3
1298650,1691,I,4
1299365,1034965,I,1
1299365,711559,I,2
1299365,1128572,I,3
1299365,858776,I,4
1299368,191044,I,1
1299368,4999,I,2
1299368,5093,I,3
1299368,1360270,I,4
1300854,375,I,1
1300854,1602,I,2
1300854,569,I,3
1300854,332,I,4
1302006,134,I,1
1302006,199,I,2
1302006,582,I,3
1302006,172,I,4
1302011,85312,I,1
1302011,1401,I,2
1302011,329,I,3
1302011,163,I,4
1305591,1293,I,1
1305591,349,I,2
1305591,283945,I,3
1305591,363699,I,4
1305797,707425,I,1
1305797,706787,I,2
1305797,219939,I,3
1305797,1962272,I,4
1305806,201857,I,1
1305806,897845,I,2
1305806,706567,I,3
1305806,3587952,I,4
1305826,224007,I,1
1305826,1660179,I,2
1305826,444786,I,3
1305826,906945,I,4
1306980,330687,I,1
1306980,736622,I,2
1306980,447695,I,3
1306980,397171,I,4
1307068,136797,I,1
1307068,461136,I,2
1307068,1491,I,3
1307068,652663,I,4
1307824,593310,I,1
1307824,4820,I,2
1307824,340408,I,3
1307824,2943468,I,4
1308729,230,I,1
1308729,597388,I,2
1308729,225,I,3
1308729,437646,I,4
1311060,4395,I,1
1311060,420955,I,2
1311060,1573,I,3
1311060,528331,I,4
1311067,174021,I,1
1311067,541932,I,2
1311067,532,I,3
1311067,600667,I,4
1312171,680983,I,1
1312171,2584392,I,2
1312171,3244078,I,3
1312171,8287501,I,4
1313092,3306943,I,1
1313092,1602,I,2
1313092,249291,I,3
1313092,3819777,I,4
1313139,1015262,I,1
1313139,491402,I,2
1313139,1416,I,3
1313139,5049,I,4
1314655,582149,I,1
1314655,223518,I,2
1314655,940158,I,3
1314655,1334869,I,4
1315981,147,I,1
1315981,194,I,2
1315981,328828,I,3
1315981,396558,I,4
1316037,3180472,I,1
1316037,3179972,I,2
1316037,1335,I,3
1316037,2831140,I,4
1318514,290556,I,1
1318514,785227,I,2
1318514,2951768,I,3
1318514,465269,I,4
1319718,329,I,1
1319718,910966,I,2
1319718,3398435,I,3
1319718,3391237,I,4
1319735,275417,I,1
1319735,182455,I,2
1319735,2439805,I,3
1319735,1175262,I,4
1320239,47155,I,1
1320239,929489,I,2
1320239,806968,I,3
1320239,347,I,4
1320244,264579,I,1
1320244,68042,I,2
1320244,52754,I,3
1320244,381043,I,4
1320253,230,I,1
1320253,5458,I,2
1320253,1472,I,3
1320253,185,I,4
1320261,85312,I,1
1320261,1289434,I,2
1320261,781981,I,3
1320261,1605,I,4
1321511,982,I,1
1321511,647634,I,2
1321511,168,I,3
1321511,1663205,I,4
1321870,576,I,1
1321870,331516,I,2
1321870,1297015,I,3
1321870,610,I,4
1322269,658,I,1
1322269,551,I,2
1322269,210,I,3
1322269,496,I,4
1322312,106,I,1
1322312,519043,I,2
1322312,515296,I,3
1322312,206359,I,4
1322930,2115236,I,1
1322930,402116,I,2
1322930,1876440,I,3
1322930,3193559,I,4
1323045,39162,I,1
1323045,68187,I,2
1323045,954225,I,3
1323045,2089320,I,4
1323594,136797,I,1
1323594,781981,I,2
1323594,1258970,I,3
1323594,267,I,4
1324059,1633541,I,1
1324059,1234298,I,2
1324059,665554,I,3
1324059,451600,I,4
1326972,504897,I,1
1326972,437580,I,2
1326972,955342,I,3
1326972,151654,I,4
1327035,1867717,I,1
1327035,2977124,I,2
1327035,3202701,I,3
1327035,80349,I,4
1327194,1374980,I,1
1327194,2279940,I,2
1327194,1100,I,3
1327194,2546716,I,4
1327773,1845,I,1
1327773,1856,I,2
1327773,131,I,3
1327773,404,I,4
1327801,584951,I,1
1327801,528331,I,2
1327801,1285162,I,3
1327801,1719342,I,4
1331307,1717152,I,1
1331307,1680220,I,2
1331307,1967827,I,3
1331307,1895420,I,4
1333125,1297015,I,1
1333125,580351,I,2
1333125,152,I,3
1333125,630,I,4
1334260,461136,I,1
1334260,1659547,I,2
1334260,1940449,I,3
1334260,3505032,I,4
1334512,1258970,I,1
1334512,545,I,2
1334512,4950,I,3
1334512,1950086,I,4
1335975,206,I,1
1335975,760796,I,2
1335975,793069,I,3
1335975,38355,I,4
1336608,2584600,I,1
1336608,1546300,I,2
1336608,129,I,3
1336608,285,I,4
1340138,216,I,1
1340138,164809,I,2
1340138,3592338,I,3
1340138,2541974,I,4
1340800,198,I,1
1340800,147,I,2
1340800,362766,I,3
1340800,835016,I,4
1341167,11451,I,1
1341167,1981893,I,2
1341167,2253821,I,3
1341167,2468782,I,4
1341188,702,I,1
1341188,748620,I,2
1341188,5562,I,3
1341188,197,I,4
1343092,138,I,1
1343092,1659547,I,2
1343092,249291,I,3
1343092,1497,I,4
1343097,638824,I,1
1343097,636426,I,2
1343097,256890,I,3
1343097,356625,I,4
1343727,881631,I,1
1343727,1880888,I,2
1343727,372176,I,3
1343727,939943,I,4
1344204,1794688,I,1
1344204,2024927,I,2
1344204,2361892,I,3
1344204,547544,I,4
1345836,288,I,1
1345836,362766,I,2
1345836,4266,I,3
1345836,198,I,4
1349938,1564072,I,1
1349938,869871,I,2
1349938,2636108,I,3
1349938,444681,I,4
1351685,396558,I,1
1351685,1804,I,2
1351685,191,I,3
1351685,631490,I,4
1352824,194,I,1
1352824,1086543,I,2
1352824,553,I,3
1352824,1302735,I,4
1355630,1631269,I,1
1355630,257969,I,2
1355630,3284401,I,3
1355630,502671,I,4
1355631,186505,I,1
1355631,491,I,2
1355631,1208167,I,3
1355631,752407,I,4
1355642,931060,I,1
1355642,443509,I,2
1355642,586003,I,3
1355642,657139,I,4
1355644,2225369,I,1
1355644,695435,I,2
1355644,790688,I,3
1355644,401,I,4
1355683,136,I,1
1355683,1212722,I,2
1355683,424848,I,3
1355683,249291,I,4
1356864,1618,I,1
1356864,486018,I,2
1356864,4239082,I,3
1356864,3617391,I,4
1358522,93589,I,1
1358522,215229,I,2
1358522,308606,I,3
1358522,5485,I,4
1360860,267042,I,1
1360860,1486911,I,2
1360860,1267552,I,3
1360860,953423,I,4
1361336,1631269,I,1
1361336,671567,I,2
1361336,1906042,I,3
1361336,12312521,I,4
1365050,6781688,I,1
1365050,7636995,I,2
1365050,7636996,I,3
1365050,7636997,I,4
1365519,2539953,I,1
1365519,922035,I,2
1365519,324658,I,3
1365519,943079,I,4
1366344,1706767,I,1
1366344,310966,I,2
1366344,5377,I,3
1366344,2504006,I,4
1371111,158,I,1
1371111,932,I,2
1371111,424,I,3
1371111,915989,I,4
1371150,867,I,1
1371150,275486,I,2
1371150,404,I,3
1371150,3485845,I,4
1371155,1020089,I,1
1371155,1364,I,2
1371155,2057859,I,3
1371155,1785575,I,4
1372686,146,I,1
1372686,124930,I,2
1372686,4051,I,3
1372686,44073,I,4
1373215,2201881,I,1
1373215,3328097,I,2
1373215,3327731,I,3
1373215,3327294,I,4
1374989,4141252,I,1
1374989,727165,I,2
1374989,1658935,I,3
1374989,2757333,I,4
1374992,836343,I,1
1374992,379,I,2
1374992,1758,I,3
1374992,542558,I,4
1375666,138,I,1
1375666,330687,I,2
1375666,680983,I,3
1375666,913822,I,4
1378167,563,I,1
1378167,2079733,I,2
1378167,5112,I,3
1378167,2625816,I,4
1379177,2605345,I,1
1379177,550371,I,2
1379177,1161994,I,3
1379182,1176651,I,1
1379182,885091,I,2
1379182,1465326,I,3
1379182,3217334,I,4
1381404,602,I,1
1381404,1779870,I,2
1381404,1804,I,3
1381404,560,I,4
1385867,246,I,1
1385867,605079,I,2
1385867,380022,I,3
1385867,2474064,I,4
1386691,907548,I,1
1386691,933988,I,2
1386691,2362713,I,3
1386691,383422,I,4
1386697,226,I,1
1386697,1467,I,2
1386697,3053338,I,3
1386697,205626,I,4
1386932,947447,I,1
1386932,2119781,I,2
1386932,5033,I,3
1386932,3237713,I,4
1389072,354,I,1
1389072,910607,I,2
1389072,2186865,I,3
1389072,1325419,I,4
1389096,199,I,1
1389096,686,I,2
1389096,273,I,3
1389096,523,I,4
1389137,354,I,1
1389137,424060,I,2
1389137,2006,I,3
1389137,1102577,I,4
1390411,1165110,I,1
1390411,614165,I,2
1390411,322407,I,3
1390411,924210,I,4
1392170,2225369,I,1
1392170,1242688,I,2
1392170,2955013,I,3
1392170,1804,I,4
1392190,362766,I,1
1392190,234,I,2
1392190,396558,I,3
1392190,2368789,I,4
1392197,5562,I,1
1392197,339460,I,2
1392197,1195855,I,3
1392197,1297015,I,4
1392214,413168,I,1
1392214,350453,I,2
1392214,205626,I,3
1392214,502425,I,4
1396218,120,I,1
1396218,1303,I,2
1396218,1450,I,3
1396218,1166041,I,4
1396484,803889,I,1
1396484,5897057,I,2
1396484,6016511,I,3
1396484,6096118,I,4
1397280,553,I,1
1397280,463,I,2
1397280,1192254,I,3
1397280,650702,I,4
1397514,1242688,I,1
1397514,425005,I,2
1397514,323,I,3
1397514,350079,I,4
1398426,6578009,I,1
1398426,3659660,I,2
1398426,4207146,I,3
1398426,112932,I,4
1399045,1395771,I,1
1399045,1159702,I,2
1399045,2058713,I,3
1399045,247860,I,4
1399103,479471,I,1
1399103,2492819,I,2
1399103,879085,I,3
1399103,241049,I,4
1399683,2225369,I,1
1399683,370035,I,2
1399683,226813,I,3
1399683,3493212,I,4
1403177,330687,I,1
1403177,2044770,I,2
1403177,204,I,3
1403177,933988,I,4
1403865,313,I,1
1403865,354,I,2
1403865,2794962,I,3
1403865,982,I,4
1403981,1500155,I,1
1403981,211087,I,2
1403981,3533310,I,3
1403981,2765716,I,4
1403988,5017,I,1
1403988,1593,I,2
1403988,241049,I,3
1403988,15196,I,4
1405365,429069,I,1
1405365,1676221,I,2
1405365,704,I,3
1405365,731075,I,4
1405406,2400045,I,1
1405406,913587,I,2
1405406,813812,I,3
1405406,334159,I,4
1405810,1249052,I,1
1405810,342151,I,2
1405810,696725,I,3
1405810,266890,I,4
1407084,2003700,I,1
1407084,731075,I,2
1407084,191412,I,3
1407084,3464684,I,4
1408101,1517976,I,1
1408101,704270,I,2
1408101,757855,I,3
1408101,1212722,I,4
1408253,1084,I,1
1408253,366389,I,2
1408253,1754366,I,3
1408253,491,I,4
1409024,226,I,1
1409024,169,I,2
1409024,982,I,3
1409024,1318596,I,4
1409055,637586,I,1
1409055,945881,I,2
1409055,770832,I,3
1409055,185214,I,4
1410063,288,I,1
1410063,4809043,I,2
1410063,5149048,I,3
1410063,4823002,I,4
1411250,4874,I,1
1411250,881631,I,2
1411250,755267,I,3
1411250,3244,I,4
1411697,177896,I,1
1411697,302108,I,2
1411697,1159180,I,3
1411697,58581,I,4
1412386,1132,I,1
1412386,631490,I,2
1412386,1749,I,3
1412386,929489,I,4
1413492,1165110,I,1
1413492,788335,I,2
1413492,671567,I,3
1413492,1041023,I,4
1414382,68338,I,1
1414382,951148,I,2
1414382,244,I,3
1414382,130,I,4
1415283,668,I,1
1415283,350454,I,2
1415283,146,I,3
1415283,3489031,I,4
1415889,1847099,I,1
1415889,48687,I,2
1415889,2342179,I,3
1415889,3835417,I,4
1418377,1173,I,1
1418377,631490,I,2
1418377,1584,I,3
1418377,1091621,I,4
1422032,305558,I,1
1422032,869088,I,2
1422032,253216,I,3
1422032,3670008,I,4
1422136,627995,I,1
1422136,1968873,I,2
1422136,313534,I,3
1422136,536461,I,4
1423894,316079,I,1
1423894,683253,I,2
1423894,388933,I,3
1423894,340284,I,4
1424310,329,I,1
1424310,795517,I,2
1424310,4080670,I,3
1424310,1085861,I,4
1424797,234237,I,1
1424797,230859,I,2
1424797,2957696,I,3
1424797,167501,I,4
1428538,719637,I,1
1428538,2605345,I,2
1428538,1780,I,3
1428538,463,I,4
1429449,798014,I,1
1429449,390285,I,2
1429449,1235776,I,3
1429449,398205,I,4
1430132,413168,I,1
1430132,498449,I,2
1430132,5148840,I,3
1430132,3822462,I,4
1430587,1169495,I,1
1430587,5008780,I,2
1430587,6190986,I,3
1430587,1280290,I,4
1430607,564215,I,1
1430607,980,I,2
1430607,631490,I,3
1430607,491402,I,4
1431045,5351,I,1
1431045,1072555,I,2
1431045,2554352,I,3
1431045,4534098,I,4
1431181,980,I,1
1431181,790689,I,2
1431181,544334,I,3
1431181,1169217,I,4
1433108,425005,I,1
1433108,671,I,2
1433108,1192254,I,3
1433108,4170324,I,4
1433810,3070408,I,1
1433810,3967480,I,2
1433810,3975117,I,3
1433810,451148,I,4
1433811,867,I,1
1433811,1501050,I,2
1433811,1391252,I,3
1433811,204706,I,4
1434447,1633541,I,1
1434447,159159,I,2
1434447,1201151,I,3
1434447,1430018,I,4
1435513,350454,I,1
1435513,199215,I,2
1435513,596,I,3
1435513,428065,I,4
1438176,947338,I,1
1438176,268199,I,2
1438176,855039,I,3
1438176,1057,I,4
1440232,167388,I,1
1440232,182839,I,2
1440232,536095,I,3
1440232,241121,I,4
1440292,1064292,I,1
1440292,1020089,I,2
1440292,175916,I,3
1440292,852965,I,4
1440728,123,I,1
1440728,93678,I,2
1440728,686376,I,3
1440728,84950,I,4
1441326,647634,I,1
1441326,5299,I,2
1441326,370035,I,3
1441326,3571592,I,4
1441395,424060,I,1
1441395,4835245,I,2
1441395,5860325,I,3
1441395,5860326,I,4
1441912,640,I,1
1441912,389,I,2
1441912,679,I,3
1441912,905691,I,4
1441951,1749,I,1
1441951,2091,I,2
1441951,175262,I,3
1441951,183822,I,4
1442437,642145,I,1
1442437,5527,I,2
1442437,100866,I,3
1442437,123092,I,4
1442462,523,I,1
1442462,636562,I,2
1442462,1038,I,3
1442462,194516,I,4
1446192,413168,I,1
1446192,285,I,2
1446192,279545,I,3
1446192,1517976,I,4
1446714,636426,I,1
1446714,1334869,I,2
1446714,1055413,I,3
1446714,234,I,4
1447508,3493635,I,1
1447508,944834,I,2
1447508,3492981,I,3
1447508,1585543,I,4
1448755,5458,I,1
1448755,654110,I,2
