id,naslov,leto-zacetek,leto-konec,dolzina,leto,ocena,metascore,glasovi,zasluzek,oznaka,opis
49096,The Court Jester,1955,1955,101,1955,7.9,,12390,,,A hapless carnival performer masquerades as the court jester as part of a plot against an evil ruler who has overthrown the rightful King.
49314,High Society,1956,1956,111,1956,7.0,65,15156,13000000,,"With socialite Tracy Lord about to remarry, her ex-husband - with the help of a sympathetic reporter - has 48 hours to convince her that she really still loves him."
49406,Rop brez plena,1956,1956,84,1956,8.0,91,86261,,,Crook Johnny Clay assembles a five-man team to plan and execute a daring racetrack robbery.
49408,The King and I,1956,1956,133,1956,7.4,72,25017,21300000,,A widow accepts a job as a live-in governess to the King of Siam's children.
49730,The Searchers,1956,1956,119,1956,7.9,94,85722,,,An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.
49833,Deset zapovedi,1956,1956,220,1956,7.9,,67491,93740000,,"Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery."
50083,12 jeznih mož,1957,1957,96,1957,9.0,96,734952,4360000,,The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.
50105,Nepozabna avantura,1957,1957,115,1957,7.5,,29142,,,A couple falls in love and agrees to meet in six months at the Empire State Building - but will it happen?
50371,A Face in the Crowd,1957,1957,126,1957,8.2,72,15018,,,A female radio reporter turns a folk-singing drifter into a powerful media star.
50419,Funny Face,1957,1957,103,1957,7.0,,28991,,,An impromptu fashion shoot at a book store brings about a new fashion model discovery in the shop clerk.
50468,Gunfight at the O.K. Corral,1957,1957,122,1957,7.2,56,15112,11750000,,Lawman Wyatt Earp and outlaw Doc Holliday form an unlikely alliance which culminates in their participation in the legendary Gunfight at the O.K. Corral.
50613,Krvavi prestol,1957,1957,110,1957,8.1,,50037,,,"A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle."
50658,Ljubezen popoldne,1957,1957,130,1957,7.2,,14974,,,A middle-aged playboy becomes fascinated by the daughter of a private detective who has been hired to entrap him with the wife of a client.
50766,Night of the Demon,1957,1957,95,1957,7.5,,13140,,,"American professor John Holden arrives in London for a parapsychology conference, only to find himself investigating the mysterious actions of Devil-worshiper Julian Karswell."
50798,Stari bevskač,1957,1957,83,1957,7.3,84,12893,21909000,,"A teenage boy grows to love a stray yellow dog while helping his mother and younger brother run their Texas homestead while their father is away on a cattle drive. First thought to be good-for-nothing mutt, Old Yeller is soon beloved by all."
50825,Steze slave,1957,1957,88,1957,8.4,90,188243,,,"After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them."
50976,Sedmi pečat,1957,1957,96,1957,8.2,88,176657,,,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague."
50986,Divje jagode,1957,1957,91,1957,8.2,88,102841,,,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence."
51036,Sladki vonj po uspehu,1957,1957,96,1957,8.0,100,30307,,,Powerful but unethical Broadway columnist J.J. Hunsecker coerces unscrupulous press agent Sidney Falco into breaking up his sister's romance with a jazz musician.
51201,Tožilčeva priča,1957,1957,116,1957,8.4,,117448,8175000,,A veteran British barrister must defend his client in a murder trial that has surprise after surprise.
51337,The 7th Voyage of Sinbad,1958,1958,88,1958,7.1,,12820,6976000,,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war."
51378,Ascenseur pour l'échafaud,1958,1958,91,1958,8.0,94,24019,109257,,"A self-assured businessman murders his employer, the husband of his mistress, which unintentionally provokes an ill-fated chain of events."
51418,The Blob,1958,1958,86,1958,6.4,58,25228,,,An alien lifeform consumes everything in its path as it grows and grows.
51554,Dracula,1958,1958,82,1958,7.3,67,23995,,,"Jonathan Harker begets the ire of Count Dracula after he accepts a job at the vampire's castle under false pretenses, forcing his colleague Dr. Van Helsing to hunt the predatory villain when he targets Harker's loved ones."
51622,The Fly,1958,1958,94,1958,7.1,,22267,3000000,,A scientist has a horrific accident when he tries to use his newly invented teleportation device.
51658,Gigi,1958,1958,115,1958,6.7,82,22014,,G,"Weary of the conventions of Parisian society, a rich playboy and a youthful courtesan-in-training enjoy a platonic friendship which may not stay platonic for long."
51744,House on Haunted Hill,1959,1959,75,1959,6.8,,25956,,,"A millionaire offers $10,000 to five people who agree to be locked in a large, spooky, rented house overnight with him and his wife."
52311,Dotik zla,1958,1958,95,1958,8.0,99,101910,2237659,PG-13,"A stark, perverse story of murder, kidnapping, and police corruption in a Mexican border town."
52357,Vrtoglavica,1958,1958,128,1958,8.3,100,384663,3200000,PG,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed."
52520,Obmocje somraka,1959,1964,51,1959–1964,9.0,,76908,,,"Ordinary people find themselves in extraordinarily astounding situations, which they each try to solve in a remarkable manner."
52738,The Diary of Anne Frank,1959,1959,180,1959,7.4,59,12475,5014000,,"During World War II, a teenage Jewish girl named Anne Frank and her family are forced into hiding in the Nazi-occupied Netherlands."
52893,"Hirošima, ljubezen moja",1959,1959,90,1959,7.9,,30365,88300,,A French actress filming an anti-war film in Hiroshima has an affair with a married Japanese architect as they share their differing perspectives on war.
52918,Imitacija zivljenja,1959,1959,125,1959,7.8,87,15651,13990819,,An aspiring white actress takes in an African-American widow whose mixed-race daughter is desperate to be seen as white.
53125,Sever-severozahod,1959,1959,136,1959,8.3,98,313904,13275000,,"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt."
53137,On the Beach,1959,1959,134,1959,7.2,55,12637,11000000,,"After a global nuclear war, the residents of Australia must come to terms with the fact that all life will be destroyed in a matter of months."
53198,400 udarcev,1959,1959,99,1959,8.1,,112160,,,"A young boy, left without attention, delves into a life of petty crime."
53285,Uspavana lepotica,1959,1959,75,1959,7.2,85,142460,51600000,G,"After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies."
53459,Les yeux sans visage,1960,1960,90,1960,7.7,90,30029,52709,,A surgeon causes an accident which leaves his daughter disfigured and goes to extreme lengths to give her a new face.
53472,Do zadnjega diha,1960,1960,90,1960,7.8,,77766,336705,,"A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy."
53488,The Bugs Bunny Show,1960,1975,30,1960–1975,8.6,,32474,,,TV series featuring the classic Looney Tunes animated shorts.
53580,The Alamo,1960,1960,162,1960,6.8,,15331,17262932,,"In 1836, a small band of soldiers sacrifice their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas."
53604,Apartma,1960,1960,125,1960,8.3,94,173182,18600000,,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue."
53779,Sladko zivljenje,1960,1960,174,1960,8.0,95,70294,19516000,,A series of stories following a week in the life of a philandering tabloid journalist living in Rome.
53925,House of Usher,1960,1960,79,1960,7.0,75,12913,3161000,,"Upon entering his fiancée's family mansion, a man discovers a savage family curse and fears that his future brother-in-law has entombed his bride-to-be prematurely."
53946,Inherit the Wind,1960,1960,128,1960,8.1,75,29164,,,"Based on a real-life case in 1925, two great lawyers argue the case for and against a Tennessee science teacher accused of the crime of teaching evolution."
54047,Sedem veličastnih,1960,1960,128,1960,7.7,74,91817,4905000,,Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.
54130,Noč,1961,1961,122,1961,8.0,,19928,39236,,A day in the life of an unfaithful married couple and their steadily deteriorating relationship.
54135,11 veteranov,1960,1960,127,1960,6.6,57,22318,12317000,,Danny Ocean gathers a group of his World War II compatriots to pull off the ultimate Las Vegas heist. Together the eleven friends plan to rob five Las Vegas casinos in one night.
54189,V zenitu sonca,1960,1960,118,1960,7.8,,15582,,PG-13,"Tom Ripley is a talented mimic, moocher, forger and all-around criminal improviser; but there's more to Tom Ripley than even he can guess."
54215,Psiho,1960,1960,109,1960,8.5,97,635547,32000000,R,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother."
54331,Spartacus,1960,1960,197,1960,7.9,87,130434,30000000,,"The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising."
54357,Swiss Family Robinson,1960,1960,126,1960,7.2,61,15391,40356000,G,A Swiss family must survive being shipwrecked on a deserted island.
54460,Hudobni mirno spijo,1960,1960,151,1960,8.0,,12101,,,A vengeful young man marries the daughter of a corrupt industrialist in order to seek justice for his father's suicide.
54698,Zajtrk pri Tiffany,1961,1961,115,1961,7.6,76,173563,,,"A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way."
54997,Hazarder,1961,1961,134,1961,8.0,90,79651,8284000,,An up-and-coming pool player plays a long-time champion in a single high-stakes match.
55018,The Innocents,1961,1961,100,1961,7.8,88,29053,2616000,,A young governess for two children becomes convinced that the house and grounds are haunted.
55031,Sojenje v Nürnbergu,1961,1961,179,1961,8.2,60,74162,,,"In 1948, an American court in occupied Germany tries four Nazis judged for war crimes."
55184,The Misfits,1961,1961,125,1961,7.2,77,19730,8938000,,A divorcée falls for an over-the-hill cowboy who is struggling to maintain his romantically independent lifestyle.
55254,101 dalmatinec,1961,1961,79,1961,7.3,83,160756,144880014,,"When a litter of Dalmatian puppies are abducted by the minions of Cruella de Vil, the parents must find them before she uses them for a diabolical fashion statement."
